"","area","area_title","area_type","naics","naics_title","i_group","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly"
"386","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-4031","Morticians, Undertakers, and Funeral Arrangers","detailed","190","18.5","0.19600000000000001","1.1299999999999999",NA,"31.47","65460","8","13.5","20.79","33.03","39.04","47.24","28070","43240","68710","81200","98250",NA,NA
"387","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-5011","Barbers","detailed","**","**","**","**",NA,"25.91","53890","15.8","9.49","10.27","33.51","37.51","40.020000000000003","19750","21360","69700","78010","83230",NA,NA
"388","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-5012","Hairdressers, Hairstylists, and Cosmetologists","detailed","2590","14.2","2.6360000000000001","1",NA,"15.09","31380","7.2","9.59","9.9","11.64","17.809999999999999","24.83","19950","20580","24220","37040","51640",NA,NA
"389","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-5094","Skincare Specialists","detailed","250","31.9","0.253","0.66",NA,"*","*","*","*","*","*","*","*","*","*","*","*","*",NA,NA
"390","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-6011","Baggage Porters and Bellhops","detailed","90","20.2","9.2999999999999999E-2","0.34",NA,"11.83","24610","4","9.41","9.98","11.06","13.57","15.33","19570","20760","23000","28220","31880",NA,NA
"391","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-6012","Concierges","detailed","170","19.8","0.17199999999999999","0.61",NA,"14.45","30050","4.4000000000000004","10.19","11.45","13.65","16.2","20.82","21190","23820","28390","33690","43310",NA,NA
"392","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-7010","Tour and Travel Guides","detailed","170","16.2","0.16900000000000001","0.51",NA,"12.36","25700","2.6","9.48","9.8800000000000008","11.37","13.87","16.559999999999999","19720","20540","23640","28860","34450",NA,NA
"393","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-9011","Childcare Workers","detailed","8420","9.1","8.5790000000000006","2.2400000000000002",NA,"11.7","24340","1.5","9.6300000000000008","9.99","11.12","12.64","14.83","20020","20770","23140","26290","30850",NA,NA
"394","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-9031","Exercise Trainers and Group Fitness Instructors","detailed","2490","8","2.5390000000000001","1.1499999999999999",NA,"16.55","34410","6.2","9.74","10.93","14.46","19.8","25.41","20250","22730","30070","41190","52850",NA,NA
"395","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-9032","Recreation Workers","detailed","1490","6","1.518","0.62",NA,"13.36","27790","1.9","9.7100000000000009","10.44","12.07","14.82","18.2","20200","21720","25100","30820","37860",NA,NA
"396","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-9041","Residential Advisors","detailed","400","18.399999999999999","0.40899999999999997","0.56000000000000005",NA,"18.079999999999998","37610","2.7","11.25","15.88","17.760000000000002","20.350000000000001","24.12","23400","33030","36930","42340","50180",NA,NA
"397","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","39-9098","Crematory Operators and Personal Care and Service Workers, All Other","detailed","**","**","**","**",NA,"11.41","23740","14.3","9.27","9.34","9.4600000000000009","10.99","20.27","19280","19430","19680","22850","42150",NA,NA
"398","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-0000","Sales and Related Occupations","major","94910","1.5","96.641999999999996","0.99",NA,"19.149999999999999","39830","1.3","9.82","10.88","13.8","22.78","34.93","20420","22620","28710","47390","72660",NA,NA
"399","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-1011","First-Line Supervisors of Retail Sales Workers","detailed","8470","5","8.6199999999999992","1.08",NA,"20.58","42810","1.5","13.1","15.32","18.8","24.51","30.2","27250","31870","39110","50980","62820",NA,NA
"400","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-1012","First-Line Supervisors of Non-Retail Sales Workers","detailed","2180","6.2","2.2229999999999999","1.31",NA,"37.869999999999997","78780","4.5","19.309999999999999","26.65","33.270000000000003","44.42","58.6","40160","55440","69200","92400","121890",NA,NA
"401","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-2011","Cashiers","detailed","23360","5.2","23.783000000000001","0.97",NA,"11.4","23720","0.8","9.65","9.9700000000000006","10.96","12.06","13.87","20080","20730","22810","25080","28850",NA,NA
"402","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-2021","Counter and Rental Clerks","detailed","1550","14.4","1.58","0.56000000000000005",NA,"13.74","28580","2.6","9.2899999999999991","9.91","12.62","16.079999999999998","18.91","19320","20610","26240","33450","39340",NA,NA
"403","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-2022","Parts Salespersons","detailed","2300","7.5","2.3420000000000001","1.34",NA,"17.489999999999998","36380","2.8","10.4","12.31","16.29","21.49","27.13","21640","25610","33890","44690","56430",NA,NA
"404","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-2031","Retail Salespersons","detailed","27860","4.2","28.372","0.97",NA,"13.84","28790","1.8","9.68","10.3","11.92","14.62","19.55","20140","21420","24790","30420","40670",NA,NA
"405","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-3011","Advertising Sales Agents","detailed","1130","17.8","1.1539999999999999","1.31",NA,"26.17","54430","3.8","10.87","14.99","23.57","32.18","44.01","22620","31190","49020","66920","91540",NA,NA
"406","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-3021","Insurance Sales Agents","detailed","4030","5.8","4.1050000000000004","1.47",NA,"36.47","75850","3.5","17.8","23.96","30.33","42.18","62.78","37020","49850","63080","87730","130580",NA,NA
"407","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-3031","Securities, Commodities, and Financial Services Sales Agents","detailed","2400","9","2.4390000000000001","0.82",NA,"38.39","79860","5.8","16.760000000000002","20.85","27.92","43.19","74.400000000000006","34870","43370","58080","89840","154750",NA,NA
"408","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-3041","Travel Agents","detailed","350","12.1","0.35299999999999998","0.78",NA,"20.73","43120","2.9","13.3","15.76","19.37","24.95","30.47","27660","32780","40290","51900","63380",NA,NA
"409","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-3091","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","detailed","4980","6.6","5.07","0.72",NA,"25.74","53550","2.6","11.59","15.66","23.38","31.64","43.16","24110","32560","48640","65800","89770",NA,NA
"410","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","1850","13.4","1.8819999999999999","0.9",NA,"31.27","65030","6","13.51","19.670000000000002","27.02","37.75","51.97","28100","40920","56210","78520","108100",NA,NA
"411","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-4012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","detailed","10360","3.9","10.553000000000001","1.1499999999999999",NA,"29.44","61240","1.9","14.36","18.61","26.43","35.65","47.82","29860","38710","54970","74160","99460",NA,NA
"412","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9011","Demonstrators and Product Promoters","detailed","220","29.4","0.223","0.42",NA,"12.98","27000","6.4","9.74","9.91","11.88","14.54","17.489999999999998","20250","20610","24720","30240","36380",NA,NA
"413","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9021","Real Estate Brokers","detailed","170","28.1","0.17799999999999999","0.61",NA,"28.52","59330","10.3","12.88","15.13","28.77","33.130000000000003","40.54","26790","31480","59850","68920","84320",NA,NA
"414","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9022","Real Estate Sales Agents","detailed","1090","15.6","1.1080000000000001","1",NA,"23.97","49860","9.4","9.15","13.44","20.100000000000001","32.29","46.08","19030","27960","41820","67160","95840",NA,NA
"415","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9031","Sales Engineers","detailed","290","32.1","0.29099999999999998","0.67",NA,"46.21","96120","6.7","24.5","33.71","45.58","58.12","64.2","50970","70110","94800","120900","133530",NA,NA
"416","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9041","Telemarketers","detailed","1450","13.5","1.4790000000000001","1.61",NA,"12.63","26270","3.2","9.34","9.98","11.75","14.08","16.93","19430","20770","24440","29280","35220",NA,NA
"417","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9091","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","detailed","**","**","**","**",NA,"13.07","27190","2.8","9.59","9.7200000000000006","12.58","16.2","18.37","19940","20210","26160","33690","38210",NA,NA
"418","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","41-9099","Sales and Related Workers, All Other","detailed","800","19.600000000000001","0.81399999999999995","1.01",NA,"17.25","35890","6.8","10.71","12.45","14.53","18.12","22.47","22280","25890","30220","37680","46730",NA,NA
"419","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-0000","Office and Administrative Support Occupations","major","133340","1.2","135.78299999999999","1.02",NA,"18.260000000000002","37980","0.9","11.09","13.65","17.11","21.5","27.48","23070","28400","35580","44730","57150",NA,NA
"420","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-1011","First-Line Supervisors of Office and Administrative Support Workers","detailed","9770","2.1","9.9499999999999993","0.98",NA,"26.57","55260","0.9","16.73","20.45","25.21","31.02","38.56","34790","42530","52430","64530","80200",NA,NA
"421","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-2011","Switchboard Operators, Including Answering Service","detailed","480","15.4","0.48799999999999999","1.05",NA,"15.22","31650","2.1","11.05","12.49","14.56","17.29","19.87","22990","25980","30280","35950","41340",NA,NA
"422","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-2099","Communications Equipment Operators, All Other","detailed","30","20.3","3.5000000000000003E-2","1.61",NA,"19.22","39980","2.8","13.61","16.510000000000002","19.68","22.98","23.5","28310","34340","40940","47790","48870",NA,NA
"423","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3011","Bill and Account Collectors","detailed","1690","6.7","1.722","1.07",NA,"17.690000000000001","36800","2","12.98","14.58","16.920000000000002","19.829999999999998","23.91","27000","30330","35190","41240","49730",NA,NA
"424","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3021","Billing and Posting Clerks","detailed","4280","6.8","4.3579999999999997","1.37",NA,"18.09","37620","1.6","12.26","14.85","17.75","21.36","24.31","25500","30900","36930","44420","50560",NA,NA
"425","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3031","Bookkeeping, Accounting, and Auditing Clerks","detailed","9900","3.2","10.081","0.98",NA,"18.670000000000002","38840","0.9","11.52","14.8","18.04","22.14","26.49","23960","30780","37530","46050","55110",NA,NA
"426","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3051","Payroll and Timekeeping Clerks","detailed","940","8.6999999999999993","0.95499999999999996","0.98",NA,"20.98","43640","1.7","13.26","16.739999999999998","20.75","24.59","29.71","27590","34820","43150","51160","61800",NA,NA
"427","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3061","Procurement Clerks","detailed","520","7","0.52600000000000002","1.17",NA,"19","39510","1.2","13.62","16.010000000000002","18.29","21.67","25.43","28340","33310","38050","45080","52890",NA,NA
"428","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3071","Tellers","detailed","4570","4.3","4.657","1.55",NA,"14.33","29800","1.5","10.56","12.15","13.97","16.11","18.739999999999998","21970","25270","29060","33510","38970",NA,NA
"429","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-3099","Financial Clerks, All Other","detailed","220","6","0.22700000000000001","1.0900000000000001",NA,"20.49","42610","2.6","16.260000000000002","17.63","20","23.3","25.4","33810","36660","41600","48460","52820",NA,NA
"430","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4011","Brokerage Clerks","detailed","410","10.7","0.42099999999999999","1.29",NA,"23.82","49550","2.7","16.690000000000001","20.3","23.31","27.46","31.04","34710","42220","48480","57110","64560",NA,NA
"431","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4021","Correspondence Clerks","detailed","90","8.9","9.0999999999999998E-2","2.14",NA,"17.75","36920","3.6","14.79","15.89","17.54","19.690000000000001","22.82","30770","33050","36480","40960","47460",NA,NA
"432","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4031","Court, Municipal, and License Clerks","detailed","1060","11.2","1.0740000000000001","1.02",NA,"19.399999999999999","40350","1.9","12.95","15.07","18.420000000000002","22.83","27.4","26930","31340","38320","47490","56990",NA,NA
"433","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4041","Credit Authorizers, Checkers, and Clerks","detailed","280","7.1","0.28000000000000003","1.54",NA,"19.489999999999998","40540","3","14.43","16.600000000000001","18.989999999999998","22.42","25.64","30010","34520","39510","46630","53330",NA,NA
"434","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4051","Customer Service Representatives","detailed","20770","3.2","21.146000000000001","1.06",NA,"17.100000000000001","35580","1.3","11.85","13.55","16.21","19.399999999999999","24.17","24650","28180","33730","40360","50280",NA,NA
"435","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4061","Eligibility Interviewers, Government Programs","detailed","180","2.2999999999999998","0.18","0.19",NA,"18.64","38770","2.7","14.29","15.93","17.829999999999998","20.94","26.37","29730","33130","37090","43560","54860",NA,NA
"436","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4071","File Clerks","detailed","630","6.4","0.63700000000000001","0.91",NA,"15.17","31560","3.7","10.62","12.85","14.22","16.100000000000001","21.71","22080","26730","29570","33490","45150",NA,NA
"437","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4081","Hotel, Motel, and Resort Desk Clerks","detailed","2190","8.1999999999999993","2.23","1.22",NA,"11.91","24780","1.6","9.66","10.36","11.41","12.76","14.51","20090","21540","23730","26550","30170",NA,NA
"438","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4111","Interviewers, Except Eligibility and Loan","detailed","2500","3","2.5449999999999999","1.98",NA,"13.91","28940","2.8","9.91","10.78","12.5","16.07","20.059999999999999","20610","22420","26000","33420","41720",NA,NA
"439","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4121","Library Assistants, Clerical","detailed","480","8","0.48899999999999999","0.84",NA,"11.85","24640","1.9","9.4499999999999993","9.73","10.92","13.36","15.72","19660","20240","22720","27780","32690",NA,NA
"440","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4131","Loan Interviewers and Clerks","detailed","1540","7","1.571","1.1100000000000001",NA,"19.78","41130","2.8","13.5","15.76","18.64","23.06","28.36","28080","32790","38780","47970","58980",NA,NA
"441","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4141","New Accounts Clerks","detailed","660","21.3","0.67200000000000004","2.27",NA,"17.579999999999998","36570","2.9","13.19","15.34","17.47","19.61","22.98","27440","31900","36340","40790","47790",NA,NA
"442","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4151","Order Clerks","detailed","1050","14.3","1.073","1.1499999999999999",NA,"15.51","32250","2.1","10.59","12.51","14.52","17.75","22.68","22040","26020","30200","36930","47170",NA,NA
"443","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4161","Human Resources Assistants, Except Payroll and Timekeeping","detailed","770","5.4","0.78800000000000003","0.99",NA,"19.48","40530","1.3","14.13","16.059999999999999","18.850000000000001","22.46","24.99","29390","33400","39210","46710","51980",NA,NA
"444","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4171","Receptionists and Information Clerks","detailed","5400","4.9000000000000004","5.5010000000000003","0.76",NA,"14.26","29660","1.2","9.6999999999999993","11.04","13.69","16.95","19.420000000000002","20170","22960","28480","35250","40400",NA,NA
"445","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","43-4199","Information and Record Clerks, All Other","detailed","660","16.600000000000001","0.67","0.64",NA,"19.36","40270","1.9","14.34","16.059999999999999","19.27","22.17","25.18","29830","33400","40080","46120","52380",NA,NA
